repetitions,iteration,discountfactor,startmove,response,K,nwidth,explore,threshhold,zero,negone,knnscore,simplescore
1000,-1,0.99,0.0,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2858790846882744,0.88787830556496
1000,-1,0.99,0.156,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2517492227386405,0.9544642397002798
1000,-1,0.99,0.156,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.2518824859416745,0.9559788945703375
1000,-1,0.99,0.156,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.252347510337737,0.9572983509506536
1000,-1,0.99,0.156,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2530564437207871,0.9579573762278458
1000,-1,0.99,0.156,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.25410782753381717,0.9794407834062256
1000,-1,0.99,0.156,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.255974858373439,0.9817088478786866
1000,-1,0.99,0.156,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.256789865213318,0.9733560805873481
1000,-1,0.99,0.156,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.2585046694799117,0.9725287278556367
1000,-1,0.99,0.156,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.26027632370772874,0.9712924004334731
1000,-1,0.99,0.156,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2619658934898931,0.9683125897778427
1000,-1,0.99,0.156,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.2642528139530766,0.9677447166569532
1000,-1,0.99,0.156,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2661825330760381,0.966736762359982
1000,-1,0.99,0.156,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2681516935866978,0.9651228814181338
1000,-1,0.99,0.156,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.26984802633454474,0.9629868748845558
1000,-1,0.99,0.156,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.27134546198418164,0.9591406445669985
1000,-1,0.99,0.156,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.27292615162223477,0.9572953636332147
1000,-1,0.99,0.156,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.2742978494520029,0.9557092114144508
1000,-1,0.99,0.156,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2752906982192524,0.9534762735996578
1000,-1,0.99,0.156,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.27597555741747787,0.9511962825776801
1000,-1,0.99,0.156,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.2764691473748414,0.9496017084003427
1000,-1,0.99,0.156,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2766593538733853,0.9481648136963745
1000,-1,0.99,0.309,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2518845636500703,0.9348181077063785
1000,-1,0.99,0.309,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.25202118194158063,0.9364484573878147
1000,-1,0.99,0.309,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.2524501432243928,0.9379687061306126
1000,-1,0.99,0.309,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.25314850694597996,0.9388886244725207
1000,-1,0.99,0.309,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.25418198738118863,0.9386748901036545
1000,-1,0.99,0.309,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.25538928729882293,0.949320322745161
1000,-1,0.99,0.309,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.25678624296225133,0.9505074951953176
1000,-1,0.99,0.309,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.25838041315466664,0.9457402583929331
1000,-1,0.99,0.309,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2602286179204574,0.9446833214289124
1000,-1,0.99,0.309,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2620228112115963,0.9452333607670026
1000,-1,0.99,0.309,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.26399980240007015,0.9447481256331539
1000,-1,0.99,0.309,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.26592473921986964,0.9455504064905402
1000,-1,0.99,0.309,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2678095718017516,0.9463024496871403
1000,-1,0.99,0.309,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.26955968124847923,0.9459405002014257
1000,-1,0.99,0.309,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.27102727243472463,0.9447424398291089
1000,-1,0.99,0.309,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.27244152968751717,0.9437569805403192
1000,-1,0.99,0.309,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.27361028173637447,0.9426333335376594
1000,-1,0.99,0.309,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2745701833233219,0.9407311393120926
1000,-1,0.99,0.309,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.2752851481955073,0.9395967684669541
1000,-1,0.99,0.309,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.27580290481277725,0.9385983181326563
1000,-1,0.99,0.309,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2759084781622726,0.9363212092343743
1000,-1,0.99,0.454,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2512735813241927,0.8906347762486647
1000,-1,0.99,0.454,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.2514225893765115,0.8922864502007464
1000,-1,0.99,0.454,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.2518448695860146,0.8940428985938206
1000,-1,0.99,0.454,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.25255201705395747,0.8961200957734653
1000,-1,0.99,0.454,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.2535504844076336,0.8971759487239092
1000,-1,0.99,0.454,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.25481529656257107,0.9064290426504039
1000,-1,0.99,0.454,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.2562206982139795,0.909081519765027
1000,-1,0.99,0.454,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.2577673463478934,0.9108517570601432
1000,-1,0.99,0.454,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2595473993829393,0.9129583060385301
1000,-1,0.99,0.454,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2611984353283958,0.9138854149586088
1000,-1,0.99,0.454,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.26307915295855416,0.9160644169465109
1000,-1,0.99,0.454,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.264949413222721,0.9170822338451075
1000,-1,0.99,0.454,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.26672552057602167,0.9183769335542664
1000,-1,0.99,0.454,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.26844959901175897,0.9197334409968579
1000,-1,0.99,0.454,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.2700544506847213,0.9207012667742309
1000,-1,0.99,0.454,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.2716266568866757,0.9213160163526346
1000,-1,0.99,0.454,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.2728469448797005,0.9215376264157216
1000,-1,0.99,0.454,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2737785051065471,0.9213906540818371
1000,-1,0.99,0.454,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.2744887308934523,0.9206887701035792
1000,-1,0.99,0.454,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.2749511871264283,0.9197791545986347
1000,-1,0.99,0.454,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2750879240235859,0.9184186551851422
1000,-1,0.99,0.588,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2495107132067907,0.8798627177212069
1000,-1,0.99,0.588,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.24932875435768243,0.8802857120700791
1000,-1,0.99,0.588,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.24971298189823768,0.8820356271382674
1000,-1,0.99,0.588,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.25037618356132124,0.8848472352350522
1000,-1,0.99,0.588,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.2505536377763296,0.8828759989557355
1000,-1,0.99,0.588,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.2513150007491027,0.8820891448034174
1000,-1,0.99,0.588,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.25259792722990815,0.8869236961518128
1000,-1,0.99,0.588,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.254105944372692,0.888434483393863
1000,-1,0.99,0.588,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.25602080266873656,0.9117912345693188
1000,-1,0.99,0.588,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.25781106469890813,0.9006759288404745
1000,-1,0.99,0.588,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.2597537366104839,0.9053718816352275
1000,-1,0.99,0.588,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2619529518786332,0.9093449817558914
1000,-1,0.99,0.588,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.26380179377690144,0.9119138775092834
1000,-1,0.99,0.588,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.26569710367178184,0.9156521309210707
1000,-1,0.99,0.588,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.26738702056683894,0.9182138705460893
1000,-1,0.99,0.588,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.268991119348513,0.9211512659427422
1000,-1,0.99,0.588,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.27028485463210056,0.9231081852059083
1000,-1,0.99,0.588,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.27138584793062226,0.9245264766575053
1000,-1,0.99,0.588,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.27216307527104944,0.9248063251524881
1000,-1,0.99,0.588,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.27246196967297465,0.9222168899351622
1000,-1,0.99,0.588,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.27260030409311753,0.9208214300443455
1000,-1,0.99,0.707,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.24977034393468606,0.887765669598231
1000,-1,0.99,0.707,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.24989184638661896,0.889389698867879
1000,-1,0.99,0.707,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.2502842183498401,0.8911825526285224
1000,-1,0.99,0.707,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.25093937172090613,0.8936054080243948
1000,-1,0.99,0.707,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.2517809274159032,0.8959158784157615
1000,-1,0.99,0.707,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.2528402799636798,0.9022651637668913
1000,-1,0.99,0.707,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.2541974100265374,0.9091742419678862
1000,-1,0.99,0.707,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.2556943186934036,0.9129029621528336
1000,-1,0.99,0.707,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2573068477918957,0.9153066160171646
1000,-1,0.99,0.707,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2593310343835373,0.920120891923552
1000,-1,0.99,0.707,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.2609466414889438,0.9217439040049491
1000,-1,0.99,0.707,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2631114737980924,0.9281131711136064
1000,-1,0.99,0.707,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.26515152132971204,0.934302203863679
1000,-1,0.99,0.707,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.26671647871705456,0.9406682827406201
1000,-1,0.99,0.707,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.2684147918007812,0.9435139080196251
1000,-1,0.99,0.707,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.2699434216813108,0.9450745643247902
1000,-1,0.99,0.707,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.27123691223870977,0.9487866741820726
1000,-1,0.99,0.707,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.272266938024389,0.9501729515209774
1000,-1,0.99,0.707,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.27290276240528816,0.9501757006199308
1000,-1,0.99,0.707,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.27333950928924694,0.9495729364068152
1000,-1,0.99,0.707,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2734916356080147,0.9483307526467081
1000,-1,0.99,0.809,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.24788972988647945,0.835899273048849
1000,-1,0.99,0.809,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.24801048841442777,0.8375711428474786
1000,-1,0.99,0.809,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.2484603054782242,0.8401531490031617
1000,-1,0.99,0.809,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2491319566796155,0.8430365036266466
1000,-1,0.99,0.809,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.25003057452977945,0.8462230650720429
1000,-1,0.99,0.809,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.2511776193982844,0.8496206337502173
1000,-1,0.99,0.809,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.2528897955143078,0.8647758743166065
1000,-1,0.99,0.809,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.25422875587120575,0.8656385623450593
1000,-1,0.99,0.809,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.25584080851051233,0.8709261066000891
1000,-1,0.99,0.809,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.25757953412435525,0.8750086655332454
1000,-1,0.99,0.809,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.25898270601117696,0.8691035966551628
1000,-1,0.99,0.809,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2603709459218338,0.8629204978888285
1000,-1,0.99,0.809,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2622402319716461,0.8686861754850704
1000,-1,0.99,0.809,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.2638533215437164,0.8719722200388446
1000,-1,0.99,0.809,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.2655562134205862,0.8775841122339988
1000,-1,0.99,0.809,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.2670747506542897,0.8822645154743959
1000,-1,0.99,0.809,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.26845216239379405,0.8878203366840577
1000,-1,0.99,0.809,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.26962067102140225,0.8922827851193825
1000,-1,0.99,0.809,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.2701682403180434,0.890757791161073
1000,-1,0.99,0.809,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.27063719397948116,0.8912139736602643
1000,-1,0.99,0.809,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.27080026653338807,0.890211357528909
1000,-1,0.99,0.891,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.24654908761341507,0.8366349024102678
1000,-1,0.99,0.891,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.24666983991976518,0.838302940462812
1000,-1,0.99,0.891,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.24711832063396633,0.84087536909889
1000,-1,0.99,0.891,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.24779173666570944,0.8437926433865175
1000,-1,0.99,0.891,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.24869085046524925,0.846980428578693
1000,-1,0.99,0.891,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.25019446992724714,0.8579386258934665
1000,-1,0.99,0.891,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.25152215457613886,0.8647500370641567
1000,-1,0.99,0.891,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.2530011414488764,0.8714791698642788
1000,-1,0.99,0.891,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2544690733313699,0.8753554004847112
1000,-1,0.99,0.891,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2561347874922018,0.8815538671773149
1000,-1,0.99,0.891,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.2579948899157355,0.8932733235113781
1000,-1,0.99,0.891,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2599483638178166,0.9020806743308483
1000,-1,0.99,0.891,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2617943459443535,0.9107341981375079
1000,-1,0.99,0.891,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.26374063533683473,0.916762755707953
1000,-1,0.99,0.891,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.26556344944612104,0.9248022162911679
1000,-1,0.99,0.891,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.267127745684277,0.9323505385409765
1000,-1,0.99,0.891,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.2684865078948153,0.9366189936982064
1000,-1,0.99,0.891,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2697278048950275,0.9424836377575656
1000,-1,0.99,0.891,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.27048855237454345,0.9446632016944936
1000,-1,0.99,0.891,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.2709696218989327,0.9455950540578757
1000,-1,0.99,0.891,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.271146054198456,0.9449110231492713
1000,-1,0.99,0.951,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.24510090084940878,0.8372349283141346
1000,-1,0.99,0.951,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.2452216531557589,0.8389029663666787
1000,-1,0.99,0.951,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.24567013386995998,0.8414753950027568
1000,-1,0.99,0.951,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2463435499017031,0.8443926692903843
1000,-1,0.99,0.951,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.2472426637012429,0.8475804544825598
1000,-1,0.99,0.951,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.2487462831632408,0.858538651797333
1000,-1,0.99,0.951,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.2500739678121325,0.8653500629680234
1000,-1,0.99,0.951,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.25155295468487004,0.8720791957681455
1000,-1,0.99,0.951,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.25302088656736366,0.8759554263885777
1000,-1,0.99,0.951,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2546866007281955,0.8821538930811816
1000,-1,0.99,0.951,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.2564398313421366,0.8920013487813263
1000,-1,0.99,0.951,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.25834579110156525,0.9025388148813417
1000,-1,0.99,0.951,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2603584839863014,0.914160345360835
1000,-1,0.99,0.951,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.2622643772206404,0.9240659882309925
1000,-1,0.99,0.951,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.26403174776887,0.9334786775610397
1000,-1,0.99,0.951,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.26565526303346365,0.9406453163683881
1000,-1,0.99,0.951,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.26701927873002695,0.9466343284733295
1000,-1,0.99,0.951,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.26803137583872394,0.9500712421630321
1000,-1,0.99,0.951,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.26879279311612264,0.9524221043054096
1000,-1,0.99,0.951,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.26927196765710787,0.9528044608987742
1000,-1,0.99,0.951,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2694304255293179,0.9523014132712964
1000,-1,0.99,0.988,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.24355346401518485,0.8376049442881859
1000,-1,0.99,0.988,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.24367421632153496,0.8392729823407298
1000,-1,0.99,0.988,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.24412269703573605,0.8418454109768079
1000,-1,0.99,0.988,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2447961130674793,0.8447626852644355
1000,-1,0.99,0.988,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.24569522686701903,0.847950470456611
1000,-1,0.99,0.988,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.24719884632901695,0.8589086677713842
1000,-1,0.99,0.988,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.24852653097790856,0.8657200789420747
1000,-1,0.99,0.988,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.25000551785064623,0.8724492117421969
1000,-1,0.99,0.988,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2514734497331398,0.8763254423626289
1000,-1,0.99,0.988,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.25313916389397156,0.8825239090552329
1000,-1,0.99,0.988,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.2548923945079127,0.8923713647553771
1000,-1,0.99,0.988,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.25673372127688504,0.9012372361407927
1000,-1,0.99,0.988,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.25855646926353465,0.9100445562214565
1000,-1,0.99,0.988,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.2603500743299728,0.9190609436610452
1000,-1,0.99,0.988,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.2620650505786918,0.9286246734097315
1000,-1,0.99,0.988,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.26359493521073796,0.9361890642006754
1000,-1,0.99,0.988,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.26494725967463606,0.9423703953057909
1000,-1,0.99,0.988,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2659826003472667,0.9467709883201505
1000,-1,0.99,0.988,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.2667433600500134,0.9493892212692602
1000,-1,0.99,0.988,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.26726112466750857,0.9505274561510836
1000,-1,0.99,0.988,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.2674315073213952,0.9502030543057062
1000,-1,0.99,1.0,-1.0,2,0.2,1.0,0.988,-0.692,0.0,0.24200885856653634,0.8377249494689593
1000,-1,0.99,1.0,-0.988,2,0.2,1.0,0.988,-0.692,0.0,0.2421296108728864,0.8393929875215032
1000,-1,0.99,1.0,-0.951,2,0.2,1.0,0.988,-0.692,0.0,0.24257809158708746,0.8419654161575812
1000,-1,0.99,1.0,-0.891,2,0.2,1.0,0.988,-0.692,0.0,0.24325150761883063,0.8448826904452086
1000,-1,0.99,1.0,-0.809,2,0.2,1.0,0.988,-0.692,0.0,0.24415062141837046,0.8480704756373844
1000,-1,0.99,1.0,-0.707,2,0.2,1.0,0.988,-0.692,0.0,0.24565424088036836,0.8590286729521576
1000,-1,0.99,1.0,-0.588,2,0.2,1.0,0.988,-0.692,0.0,0.24698192552925996,0.8658400841228481
1000,-1,0.99,1.0,-0.454,2,0.2,1.0,0.988,-0.692,0.0,0.24846091240199764,0.8725692169229702
1000,-1,0.99,1.0,-0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2499288442844912,0.8764454475434023
1000,-1,0.99,1.0,-0.156,2,0.2,1.0,0.988,-0.692,0.0,0.25159455844532297,0.8826439142360062
1000,-1,0.99,1.0,0.0,2,0.2,1.0,0.988,-0.692,0.0,0.25334778905926403,0.8924913699361505
1000,-1,0.99,1.0,0.156,2,0.2,1.0,0.988,-0.692,0.0,0.2551891158282365,0.9013572413215659
1000,-1,0.99,1.0,0.309,2,0.2,1.0,0.988,-0.692,0.0,0.2570503594939995,0.9094703282879896
1000,-1,0.99,1.0,0.454,2,0.2,1.0,0.988,-0.692,0.0,0.2586725948543245,0.9151446637368669
1000,-1,0.99,1.0,0.588,2,0.2,1.0,0.988,-0.692,0.0,0.2601758441620383,0.9211231398070344
1000,-1,0.99,1.0,0.707,2,0.2,1.0,0.988,-0.692,0.0,0.2615767902747707,0.9259362182911053
1000,-1,0.99,1.0,0.809,2,0.2,1.0,0.988,-0.692,0.0,0.26288574483663957,0.931188174894649
1000,-1,0.99,1.0,0.891,2,0.2,1.0,0.988,-0.692,0.0,0.2638590376588398,0.9342814311753028
1000,-1,0.99,1.0,0.951,2,0.2,1.0,0.988,-0.692,0.0,0.26451734998474347,0.9342677702575797
1000,-1,0.99,1.0,0.988,2,0.2,1.0,0.988,-0.692,0.0,0.26497460113194343,0.9345780841961946
1000,-1,0.99,1.0,1.0,2,0.2,1.0,0.988,-0.692,0.0,0.26511819300836137,0.9336501277783013

1000,-1,0.99,-1.0,-1.0,2,0.2,1.0,0.951,-0.382,0.0,0.5551387260333065,1.046218460681018
1000,-1,0.99,-1.0,-0.988,2,0.2,1.0,0.951,-0.382,0.0,0.5552587312140799,1.0477630661296666
1000,-1,0.99,-1.0,-0.951,2,0.2,1.0,0.951,-0.382,0.0,0.5554510151936457,1.0488673975478828
1000,-1,0.99,-1.0,-0.891,2,0.2,1.0,0.951,-0.382,0.0,0.5556539605608681,1.0492922221344887
1000,-1,0.99,-1.0,-0.809,2,0.2,1.0,0.951,-0.382,0.0,0.5560324220872576,1.049543911307908
1000,-1,0.99,-1.0,-0.707,2,0.2,1.0,0.951,-0.382,0.0,0.5565820903913173,1.0495919502919007
1000,-1,0.99,-1.0,-0.588,2,0.2,1.0,0.951,-0.382,0.0,0.556622267533802,1.0481946821264936
1000,-1,0.99,-1.0,-0.454,2,0.2,1.0,0.951,-0.382,0.0,0.5573782884584836,1.04767295196227
1000,-1,0.99,-1.0,-0.309,2,0.2,1.0,0.951,-0.382,0.0,0.5581536136829407,1.0467330702401028
1000,-1,0.99,-1.0,-0.156,2,0.2,1.0,0.951,-0.382,0.0,0.5588756714767017,1.0451564548263914
1000,-1,0.99,-1.0,0.0,2,0.2,1.0,0.951,-0.382,0.0,0.5593922608020225,1.0432134956027406
1000,-1,0.99,-1.0,0.156,2,0.2,1.0,0.951,-0.382,0.0,0.5603235156046182,1.0412943402608272
1000,-1,0.99,-1.0,0.309,2,0.2,1.0,0.951,-0.382,0.0,0.5604007735146946,1.037707505111851
1000,-1,0.99,-1.0,0.454,2,0.2,1.0,0.951,-0.382,0.0,0.5615599249738542,1.0365964826191794
1000,-1,0.99,-1.0,0.588,2,0.2,1.0,0.951,-0.382,0.0,0.5613036206909479,1.0320133497382924
1000,-1,0.99,-1.0,0.707,2,0.2,1.0,0.951,-0.382,0.0,0.5609708295649706,1.0273768768404317
1000,-1,0.99,-1.0,0.809,2,0.2,1.0,0.951,-0.382,0.0,0.5608408733338386,1.024243813468481
1000,-1,0.99,-1.0,0.891,2,0.2,1.0,0.951,-0.382,0.0,0.5603553337672047,1.0200312109917806
1000,-1,0.99,-1.0,0.951,2,0.2,1.0,0.951,-0.382,0.0,0.5600400064742241,1.0163984958903476
1000,-1,0.99,-1.0,0.988,2,0.2,1.0,0.951,-0.382,0.0,0.559814336709963,1.0134981898237019
1000,-1,0.99,-1.0,1.0,2,0.2,1.0,0.951,-0.382,0.0,0.5597180493007411,1.0114363490423748
1000,-1,0.99,-0.988,-1.0,2,0.2,1.0,0.951,-0.382,0.0,0.5617639958418068,1.0602962088463004
1000,-1,0.99,-0.988,-0.988,2,0.2,1.0,0.951,-0.382,0.0,0.5617960209876715,1.0616893701438275
